Session_ID,User_ID,Device,Region,Channel,Product_Category,Event_Order,Max_Event,Session_Start
SES07922,USR07922,Tablet,East,Google Ads,Sports,3,Checkout,2025-10-29 12:06:02
SES07923,USR07923,Desktop,East,Email,Sports,2,Add to Cart,2025-10-09 22:57:47
SES07924,USR07924,Tablet,East,Social Media,Sports,1,Browse,2025-10-16 06:39:34
SES07925,USR07925,Tablet,East,Organic,Fashion,2,Add to Cart,2025-10-02 23:23:41
SES07926,USR07926,Desktop,North,Social Media,Electronics,4,Purchase,2025-10-03 23:56:56
SES07927,USR07927,Mobile,North,Google Ads,Beauty,1,Browse,2025-10-03 05:50:38
SES07928,USR07928,Mobile,West,Social Media,Beauty,1,Browse,2025-10-27 09:59:23
SES07929,USR07929,Desktop,South,Organic,Sports,3,Checkout,2025-10-06 10:31:36
SES07930,USR07930,Desktop,East,Google Ads,Beauty,2,Add to Cart,2025-10-21 06:09:55
SES07931,USR07931,Mobile,South,Email,Fashion,1,Browse,2025-10-23 09:32:55
SES07932,USR07932,Tablet,West,Organic,Electronics,1,Browse,2025-10-28 00:57:46
SES07933,USR07933,Mobile,North,Organic,Sports,2,Add to Cart,2025-10-21 07:29:11
SES07934,USR07934,Mobile,North,Google Ads,Fashion,2,Add to Cart,2025-10-03 07:42:16
SES07935,USR07935,Desktop,East,Organic,Sports,2,Add to Cart,2025-10-10 18:10:25
SES07936,USR07936,Mobile,South,Google Ads,Sports,3,Checkout,2025-10-22 21:40:34
SES07937,USR07937,Mobile,East,Email,Electronics,1,Browse,2025-10-17 18:07:24
SES07938,USR07938,Desktop,North,Email,Electronics,3,Checkout,2025-10-19 12:10:11
SES07939,USR07939,Desktop,West,Email,Electronics,3,Checkout,2025-10-20 21:29:12
SES07940,USR07940,Tablet,North,Google Ads,Sports,3,Checkout,2025-10-15 11:37:28
SES07941,USR07941,Tablet,South,Social Media,Electronics,3,Checkout,2025-10-17 13:48:19
SES07942,USR07942,Tablet,East,Email,Sports,1,Browse,2025-10-12 19:38:13
SES07943,USR07943,Desktop,West,Google Ads,Fashion,2,Add to Cart,2025-10-12 02:23:15
SES07944,USR07944,Mobile,North,Google Ads,Electronics,2,Add to Cart,2025-10-23 04:46:59
SES07945,USR07945,Mobile,West,Organic,Home,2,Add to Cart,2025-10-28 01:05:44
SES07946,USR07946,Mobile,East,Organic,Electronics,3,Checkout,2025-10-28 17:51:26
SES07947,USR07947,Mobile,West,Organic,Beauty,1,Browse,2025-10-21 19:38:14
SES07948,USR07948,Tablet,West,Google Ads,Electronics,4,Purchase,2025-10-22 16:28:28
SES07949,USR07949,Desktop,East,Google Ads,Electronics,4,Purchase,2025-10-09 20:42:25
SES07950,USR07950,Desktop,East,Email,Home,3,Checkout,2025-10-28 14:45:06
SES07951,USR07951,Desktop,West,Social Media,Electronics,3,Checkout,2025-10-09 04:20:08
SES07952,USR07952,Tablet,West,Social Media,Electronics,2,Add to Cart,2025-10-18 18:40:37
SES07953,USR07953,Desktop,North,Email,Fashion,1,Browse,2025-10-04 06:02:16
SES07954,USR07954,Mobile,South,Email,Electronics,2,Add to Cart,2025-10-26 07:16:08
SES07955,USR07955,Tablet,North,Google Ads,Electronics,2,Add to Cart,2025-10-27 19:37:29
SES07956,USR07956,Mobile,South,Social Media,Beauty,3,Checkout,2025-10-09 01:01:02
SES07957,USR07957,Desktop,South,Email,Electronics,3,Checkout,2025-10-29 09:43:37
SES07958,USR07958,Tablet,South,Email,Home,2,Add to Cart,2025-10-11 20:00:52
SES07959,USR07959,Mobile,East,Social Media,Home,1,Browse,2025-10-24 06:30:34
SES07960,USR07960,Desktop,South,Google Ads,Beauty,3,Checkout,2025-10-27 00:30:50
SES07961,USR07961,Tablet,South,Google Ads,Home,2,Add to Cart,2025-10-21 17:37:25
SES07962,USR07962,Desktop,North,Organic,Beauty,3,Checkout,2025-10-21 12:52:30
SES07963,USR07963,Mobile,East,Organic,Sports,1,Browse,2025-10-04 06:17:19
SES07964,USR07964,Tablet,East,Organic,Home,2,Add to Cart,2025-10-04 19:25:02
SES07965,USR07965,Tablet,South,Email,Fashion,2,Add to Cart,2025-10-09 12:12:56
SES07966,USR07966,Tablet,South,Google Ads,Electronics,3,Checkout,2025-10-27 15:30:11
SES07967,USR07967,Mobile,East,Social Media,Sports,1,Browse,2025-10-30 12:15:17
SES07968,USR07968,Mobile,North,Organic,Beauty,2,Add to Cart,2025-10-25 08:14:22
SES07969,USR07969,Mobile,East,Google Ads,Home,2,Add to Cart,2025-10-16 10:40:04
SES07970,USR07970,Desktop,South,Email,Fashion,1,Browse,2025-10-30 20:49:54
SES07971,USR07971,Desktop,East,Organic,Fashion,2,Add to Cart,2025-10-05 04:38:27
SES07972,USR07972,Tablet,West,Organic,Fashion,2,Add to Cart,2025-10-01 23:54:12
SES07973,USR07973,Mobile,South,Google Ads,Fashion,2,Add to Cart,2025-10-11 14:03:35
SES07974,USR07974,Tablet,South,Google Ads,Electronics,3,Checkout,2025-10-29 09:30:41
SES07975,USR07975,Mobile,West,Organic,Home,2,Add to Cart,2025-10-28 22:23:18
SES07976,USR07976,Mobile,West,Organic,Fashion,2,Add to Cart,2025-10-15 03:17:21
SES07977,USR07977,Tablet,North,Organic,Fashion,3,Checkout,2025-10-22 22:57:01
SES07978,USR07978,Mobile,West,Google Ads,Home,2,Add to Cart,2025-10-31 06:57:01
SES07979,USR07979,Mobile,North,Organic,Fashion,2,Add to Cart,2025-10-27 04:41:18
SES07980,USR07980,Desktop,West,Social Media,Home,1,Browse,2025-10-03 01:01:39
SES07981,USR07981,Tablet,West,Social Media,Sports,3,Checkout,2025-10-19 06:27:51
SES07982,USR07982,Tablet,South,Organic,Fashion,1,Browse,2025-10-06 17:45:11
SES07983,USR07983,Mobile,East,Email,Fashion,2,Add to Cart,2025-10-13 11:18:55
SES07984,USR07984,Desktop,South,Google Ads,Home,1,Browse,2025-10-26 20:52:37
SES07985,USR07985,Mobile,North,Organic,Electronics,2,Add to Cart,2025-10-04 18:43:49
SES07986,USR07986,Tablet,West,Email,Beauty,1,Browse,2025-10-01 23:59:48
SES07987,USR07987,Desktop,East,Organic,Fashion,3,Checkout,2025-10-09 20:53:59
SES07988,USR07988,Mobile,North,Social Media,Electronics,3,Checkout,2025-10-22 05:20:16
SES07989,USR07989,Tablet,North,Email,Fashion,2,Add to Cart,2025-10-11 14:37:57
SES07990,USR07990,Desktop,North,Organic,Beauty,1,Browse,2025-10-31 05:43:29
SES07991,USR07991,Mobile,North,Organic,Beauty,2,Add to Cart,2025-10-03 03:18:02
SES07992,USR07992,Desktop,East,Social Media,Fashion,1,Browse,2025-10-04 20:08:57
SES07993,USR07993,Mobile,North,Google Ads,Electronics,2,Add to Cart,2025-10-15 12:50:34
SES07994,USR07994,Mobile,North,Google Ads,Beauty,2,Add to Cart,2025-10-11 05:31:02
SES07995,USR07995,Tablet,East,Google Ads,Beauty,3,Checkout,2025-10-17 00:26:11
SES07996,USR07996,Desktop,North,Organic,Sports,3,Checkout,2025-10-26 11:28:01
SES07997,USR07997,Tablet,East,Organic,Home,2,Add to Cart,2025-10-23 08:11:20
SES07998,USR07998,Mobile,North,Email,Beauty,3,Checkout,2025-10-25 11:49:41
SES07999,USR07999,Tablet,North,Social Media,Electronics,2,Add to Cart,2025-10-04 10:25:04
SES08000,USR08000,Tablet,North,Email,Sports,2,Add to Cart,2025-10-25 07:55:57
SES08001,USR08001,Tablet,South,Organic,Electronics,4,Purchase,2025-10-13 02:22:48
SES08002,USR08002,Tablet,East,Google Ads,Beauty,3,Checkout,2025-10-08 03:00:40
SES08003,USR08003,Tablet,West,Google Ads,Electronics,3,Checkout,2025-10-20 21:41:16
SES08004,USR08004,Tablet,East,Social Media,Fashion,2,Add to Cart,2025-10-04 19:37:23
SES08005,USR08005,Tablet,West,Google Ads,Fashion,2,Add to Cart,2025-10-29 09:48:57
SES08006,USR08006,Tablet,South,Email,Sports,2,Add to Cart,2025-10-20 20:01:24
SES08007,USR08007,Desktop,North,Email,Electronics,2,Add to Cart,2025-10-11 19:34:34
SES08008,USR08008,Desktop,East,Social Media,Home,1,Browse,2025-10-30 04:12:50
SES08009,USR08009,Mobile,North,Social Media,Sports,2,Add to Cart,2025-10-22 02:14:29
SES08010,USR08010,Desktop,East,Organic,Sports,2,Add to Cart,2025-10-30 00:44:02
SES08011,USR08011,Mobile,West,Email,Sports,3,Checkout,2025-10-05 16:25:07
SES08012,USR08012,Mobile,South,Google Ads,Electronics,2,Add to Cart,2025-10-21 12:03:55
SES08013,USR08013,Mobile,South,Social Media,Beauty,4,Purchase,2025-10-24 13:59:52
SES08014,USR08014,Desktop,North,Social Media,Beauty,1,Browse,2025-10-23 21:05:58
SES08015,USR08015,Tablet,West,Email,Home,3,Checkout,2025-10-06 00:05:32
SES08016,USR08016,Tablet,East,Social Media,Home,2,Add to Cart,2025-10-13 04:33:32
SES08017,USR08017,Tablet,North,Google Ads,Fashion,2,Add to Cart,2025-10-02 00:47:41
SES08018,USR08018,Tablet,North,Email,Home,1,Browse,2025-10-11 14:36:12
SES08019,USR08019,Tablet,West,Google Ads,Fashion,1,Browse,2025-10-22 23:35:13
SES08020,USR08020,Mobile,South,Organic,Electronics,1,Browse,2025-10-12 17:42:53
SES08021,USR08021,Mobile,South,Organic,Fashion,2,Add to Cart,2025-10-09 01:31:20
SES08022,USR08022,Tablet,East,Social Media,Beauty,4,Purchase,2025-10-03 23:01:40
SES08023,USR08023,Tablet,South,Organic,Fashion,2,Add to Cart,2025-10-07 23:37:28
SES08024,USR08024,Mobile,West,Social Media,Fashion,1,Browse,2025-10-15 07:38:35
SES08025,USR08025,Desktop,West,Google Ads,Beauty,1,Browse,2025-10-25 05:00:42
SES08026,USR08026,Desktop,North,Social Media,Beauty,2,Add to Cart,2025-10-25 11:48:51
SES08027,USR08027,Tablet,East,Google Ads,Fashion,2,Add to Cart,2025-10-14 08:43:45
SES08028,USR08028,Tablet,West,Organic,Electronics,1,Browse,2025-10-28 01:23:26
SES08029,USR08029,Desktop,North,Social Media,Electronics,1,Browse,2025-10-15 17:37:28
SES08030,USR08030,Tablet,South,Google Ads,Sports,4,Purchase,2025-10-24 02:29:02
SES08031,USR08031,Desktop,North,Organic,Sports,2,Add to Cart,2025-10-14 20:21:57
SES08032,USR08032,Mobile,North,Email,Electronics,2,Add to Cart,2025-10-19 17:57:58
SES08033,USR08033,Desktop,West,Google Ads,Fashion,2,Add to Cart,2025-10-07 02:54:47
SES08034,USR08034,Tablet,South,Organic,Sports,2,Add to Cart,2025-10-28 22:13:38
SES08035,USR08035,Desktop,South,Organic,Home,2,Add to Cart,2025-10-27 06:28:04
SES08036,USR08036,Desktop,North,Social Media,Sports,2,Add to Cart,2025-10-04 20:44:39
SES08037,USR08037,Mobile,South,Organic,Fashion,1,Browse,2025-10-21 01:50:07
SES08038,USR08038,Tablet,West,Email,Sports,1,Browse,2025-10-12 20:03:46
SES08039,USR08039,Tablet,North,Google Ads,Sports,3,Checkout,2025-10-02 04:53:53
SES08040,USR08040,Desktop,West,Social Media,Fashion,3,Checkout,2025-10-24 01:40:34
SES08041,USR08041,Desktop,South,Google Ads,Beauty,1,Browse,2025-10-10 19:51:34
SES08042,USR08042,Desktop,North,Google Ads,Fashion,1,Browse,2025-10-23 05:19:09
SES08043,USR08043,Desktop,South,Email,Sports,2,Add to Cart,2025-10-11 00:15:46
SES08044,USR08044,Desktop,East,Email,Home,3,Checkout,2025-10-04 20:54:20
SES08045,USR08045,Desktop,South,Google Ads,Home,3,Checkout,2025-10-28 23:40:14
SES08046,USR08046,Tablet,East,Social Media,Fashion,3,Checkout,2025-10-10 08:06:08
SES08047,USR08047,Tablet,East,Email,Home,3,Checkout,2025-10-12 22:04:18
SES08048,USR08048,Mobile,West,Social Media,Sports,2,Add to Cart,2025-10-17 15:24:35
SES08049,USR08049,Mobile,South,Social Media,Sports,4,Purchase,2025-10-06 11:14:40
SES08050,USR08050,Tablet,South,Email,Fashion,2,Add to Cart,2025-10-30 06:10:16
SES08051,USR08051,Desktop,East,Google Ads,Beauty,2,Add to Cart,2025-10-11 12:40:18
SES08052,USR08052,Desktop,North,Google Ads,Home,4,Purchase,2025-10-21 04:08:08
SES08053,USR08053,Desktop,North,Email,Sports,3,Checkout,2025-10-23 11:10:28
SES08054,USR08054,Desktop,North,Google Ads,Beauty,3,Checkout,2025-10-27 12:47:02
SES08055,USR08055,Mobile,North,Social Media,Electronics,3,Checkout,2025-10-04 20:07:37
SES08056,USR08056,Tablet,West,Organic,Sports,2,Add to Cart,2025-10-31 19:00:46
SES08057,USR08057,Desktop,East,Social Media,Fashion,1,Browse,2025-10-22 17:08:41
SES08058,USR08058,Mobile,North,Google Ads,Beauty,1,Browse,2025-10-11 02:12:07
SES08059,USR08059,Tablet,North,Email,Electronics,1,Browse,2025-10-09 06:22:00
SES08060,USR08060,Mobile,West,Social Media,Beauty,3,Checkout,2025-10-11 15:42:31
SES08061,USR08061,Mobile,East,Social Media,Sports,3,Checkout,2025-10-29 00:21:51
SES08062,USR08062,Tablet,West,Organic,Sports,1,Browse,2025-10-21 04:10:58
SES08063,USR08063,Tablet,North,Organic,Home,2,Add to Cart,2025-10-20 12:04:47
SES08064,USR08064,Mobile,North,Email,Home,2,Add to Cart,2025-10-09 18:21:36
SES08065,USR08065,Tablet,South,Email,Beauty,3,Checkout,2025-10-18 08:22:02
SES08066,USR08066,Mobile,South,Google Ads,Beauty,3,Checkout,2025-10-06 00:58:03
SES08067,USR08067,Tablet,South,Organic,Sports,3,Checkout,2025-10-19 01:49:45
SES08068,USR08068,Mobile,South,Social Media,Beauty,2,Add to Cart,2025-10-19 20:46:56
SES08069,USR08069,Desktop,East,Email,Sports,2,Add to Cart,2025-10-17 13:12:46
SES08070,USR08070,Desktop,West,Social Media,Sports,2,Add to Cart,2025-10-08 04:32:53
SES08071,USR08071,Desktop,South,Google Ads,Sports,2,Add to Cart,2025-10-30 20:15:15
SES08072,USR08072,Tablet,North,Social Media,Sports,1,Browse,2025-10-24 22:03:51
SES08073,USR08073,Desktop,East,Organic,Fashion,2,Add to Cart,2025-10-16 10:03:11
SES08074,USR08074,Desktop,South,Google Ads,Fashion,1,Browse,2025-10-31 08:20:48
SES08075,USR08075,Tablet,East,Email,Beauty,1,Browse,2025-10-11 02:35:15
SES08076,USR08076,Desktop,South,Email,Beauty,2,Add to Cart,2025-10-15 10:40:50
SES08077,USR08077,Mobile,East,Google Ads,Electronics,2,Add to Cart,2025-10-27 01:41:46
SES08078,USR08078,Mobile,South,Organic,Sports,3,Checkout,2025-10-16 05:16:42
SES08079,USR08079,Tablet,West,Google Ads,Sports,4,Purchase,2025-10-10 22:05:44
SES08080,USR08080,Tablet,North,Google Ads,Beauty,4,Purchase,2025-10-30 01:02:09
SES08081,USR08081,Tablet,South,Social Media,Home,4,Purchase,2025-10-26 02:16:07
SES08082,USR08082,Desktop,North,Email,Home,2,Add to Cart,2025-10-13 18:58:58
SES08083,USR08083,Tablet,North,Organic,Fashion,2,Add to Cart,2025-10-05 05:52:57
SES08084,USR08084,Desktop,East,Organic,Home,2,Add to Cart,2025-10-16 20:32:20
SES08085,USR08085,Tablet,South,Google Ads,Electronics,2,Add to Cart,2025-10-19 05:47:31
SES08086,USR08086,Tablet,North,Social Media,Beauty,1,Browse,2025-10-11 12:01:24
SES08087,USR08087,Desktop,West,Google Ads,Home,1,Browse,2025-10-22 16:49:19
SES08088,USR08088,Tablet,East,Organic,Fashion,2,Add to Cart,2025-10-03 20:21:06
SES08089,USR08089,Mobile,North,Google Ads,Home,1,Browse,2025-10-07 13:01:47
SES08090,USR08090,Desktop,South,Google Ads,Fashion,1,Browse,2025-10-21 07:39:53
SES08091,USR08091,Mobile,North,Email,Electronics,2,Add to Cart,2025-10-17 10:24:09
SES08092,USR08092,Tablet,West,Email,Sports,1,Browse,2025-10-15 04:55:07
SES08093,USR08093,Desktop,East,Google Ads,Sports,2,Add to Cart,2025-10-16 22:01:29
SES08094,USR08094,Mobile,South,Email,Fashion,2,Add to Cart,2025-10-12 01:59:40
SES08095,USR08095,Desktop,South,Google Ads,Home,1,Browse,2025-10-24 04:20:48
SES08096,USR08096,Mobile,West,Google Ads,Home,2,Add to Cart,2025-10-25 16:47:15
SES08097,USR08097,Tablet,West,Organic,Home,2,Add to Cart,2025-10-19 08:36:07
SES08098,USR08098,Tablet,East,Social Media,Home,2,Add to Cart,2025-10-26 07:10:36
SES08099,USR08099,Desktop,North,Organic,Fashion,3,Checkout,2025-10-27 23:55:27
SES08100,USR08100,Desktop,East,Social Media,Beauty,1,Browse,2025-10-29 04:24:37
SES08101,USR08101,Mobile,North,Email,Sports,1,Browse,2025-10-11 20:20:29
SES08102,USR08102,Tablet,North,Google Ads,Electronics,3,Checkout,2025-10-15 16:45:50
SES08103,USR08103,Tablet,West,Email,Electronics,2,Add to Cart,2025-10-05 01:24:35
SES08104,USR08104,Tablet,East,Organic,Electronics,2,Add to Cart,2025-10-12 13:51:27
SES08105,USR08105,Mobile,West,Email,Home,2,Add to Cart,2025-10-02 06:31:56
SES08106,USR08106,Mobile,North,Email,Fashion,1,Browse,2025-10-05 04:50:12
SES08107,USR08107,Desktop,North,Organic,Fashion,2,Add to Cart,2025-10-03 16:39:24
SES08108,USR08108,Tablet,East,Organic,Fashion,2,Add to Cart,2025-10-10 08:57:34
SES08109,USR08109,Desktop,North,Social Media,Sports,1,Browse,2025-10-26 07:11:40
SES08110,USR08110,Mobile,North,Google Ads,Sports,1,Browse,2025-10-10 11:55:34
SES08111,USR08111,Tablet,West,Google Ads,Beauty,2,Add to Cart,2025-10-25 16:10:30
SES08112,USR08112,Mobile,West,Social Media,Home,2,Add to Cart,2025-10-30 01:34:22
SES08113,USR08113,Tablet,North,Social Media,Home,4,Purchase,2025-10-21 16:32:40
SES08114,USR08114,Tablet,North,Social Media,Sports,3,Checkout,2025-10-23 11:20:13
SES08115,USR08115,Desktop,East,Google Ads,Fashion,3,Checkout,2025-10-16 07:56:44
SES08116,USR08116,Desktop,East,Email,Fashion,3,Checkout,2025-10-30 12:25:37
SES08117,USR08117,Desktop,North,Organic,Beauty,4,Purchase,2025-10-15 09:52:39
SES08118,USR08118,Desktop,North,Email,Sports,1,Browse,2025-10-14 02:39:49
SES08119,USR08119,Mobile,North,Google Ads,Electronics,2,Add to Cart,2025-10-28 05:15:56
SES08120,USR08120,Mobile,North,Social Media,Home,1,Browse,2025-10-17 08:46:46
SES08121,USR08121,Desktop,South,Organic,Beauty,4,Purchase,2025-10-19 09:03:53
SES08122,USR08122,Desktop,South,Email,Electronics,2,Add to Cart,2025-10-08 00:12:32
SES08123,USR08123,Tablet,East,Social Media,Beauty,2,Add to Cart,2025-10-28 21:32:03
SES08124,USR08124,Desktop,South,Organic,Beauty,3,Checkout,2025-10-03 07:17:37
SES08125,USR08125,Mobile,North,Email,Sports,1,Browse,2025-10-09 00:15:58
SES08126,USR08126,Mobile,North,Email,Fashion,4,Purchase,2025-10-17 10:36:48
SES08127,USR08127,Desktop,North,Google Ads,Fashion,3,Checkout,2025-10-04 01:35:48
SES08128,USR08128,Desktop,South,Google Ads,Home,1,Browse,2025-10-09 09:50:14
SES08129,USR08129,Tablet,North,Google Ads,Sports,4,Purchase,2025-10-27 23:16:44
SES08130,USR08130,Desktop,East,Email,Electronics,2,Add to Cart,2025-10-15 09:46:58
SES08131,USR08131,Tablet,East,Email,Fashion,3,Checkout,2025-10-08 00:56:34
SES08132,USR08132,Desktop,North,Organic,Home,4,Purchase,2025-10-28 21:42:42
SES08133,USR08133,Mobile,South,Email,Home,1,Browse,2025-10-20 20:12:11
SES08134,USR08134,Tablet,East,Email,Beauty,1,Browse,2025-10-23 07:42:34
SES08135,USR08135,Tablet,North,Google Ads,Sports,1,Browse,2025-10-17 00:47:41
SES08136,USR08136,Desktop,North,Google Ads,Home,3,Checkout,2025-10-13 06:16:31
SES08137,USR08137,Mobile,South,Google Ads,Beauty,2,Add to Cart,2025-10-02 08:19:24
SES08138,USR08138,Desktop,North,Organic,Beauty,3,Checkout,2025-10-26 08:42:36
SES08139,USR08139,Tablet,South,Organic,Home,4,Purchase,2025-10-05 03:52:16
SES08140,USR08140,Mobile,South,Organic,Fashion,1,Browse,2025-10-18 15:57:11
SES08141,USR08141,Mobile,West,Email,Sports,1,Browse,2025-10-24 23:02:28
SES08142,USR08142,Mobile,West,Email,Fashion,3,Checkout,2025-10-29 08:33:36
SES08143,USR08143,Tablet,North,Google Ads,Home,1,Browse,2025-10-14 08:05:10
SES08144,USR08144,Desktop,South,Email,Fashion,2,Add to Cart,2025-10-27 04:44:36
SES08145,USR08145,Desktop,South,Social Media,Sports,2,Add to Cart,2025-10-29 21:41:12
SES08146,USR08146,Tablet,East,Organic,Sports,1,Browse,2025-10-11 06:47:33
SES08147,USR08147,Desktop,North,Google Ads,Home,1,Browse,2025-10-25 07:47:00
SES08148,USR08148,Tablet,South,Organic,Sports,3,Checkout,2025-10-07 12:14:12
SES08149,USR08149,Tablet,South,Google Ads,Beauty,4,Purchase,2025-10-08 02:22:46
SES08150,USR08150,Mobile,North,Email,Fashion,2,Add to Cart,2025-10-23 07:01:13
SES08151,USR08151,Desktop,North,Social Media,Home,3,Checkout,2025-10-24 10:33:53
SES08152,USR08152,Desktop,North,Organic,Beauty,1,Browse,2025-10-25 04:25:37
SES08153,USR08153,Mobile,West,Social Media,Beauty,1,Browse,2025-10-17 09:33:00
SES08154,USR08154,Tablet,South,Organic,Beauty,1,Browse,2025-10-22 03:39:23
SES08155,USR08155,Desktop,East,Email,Fashion,3,Checkout,2025-10-15 14:59:43
SES08156,USR08156,Tablet,East,Social Media,Home,3,Checkout,2025-10-07 07:52:07
SES08157,USR08157,Desktop,East,Email,Home,3,Checkout,2025-10-11 05:47:06
SES08158,USR08158,Tablet,South,Organic,Home,1,Browse,2025-10-29 09:24:05
SES08159,USR08159,Desktop,East,Organic,Electronics,2,Add to Cart,2025-10-02 02:57:46
SES08160,USR08160,Mobile,West,Google Ads,Sports,1,Browse,2025-10-30 04:12:42
SES08161,USR08161,Desktop,North,Organic,Fashion,3,Checkout,2025-10-14 06:41:58
SES08162,USR08162,Desktop,South,Organic,Beauty,3,Checkout,2025-10-15 22:49:17
SES08163,USR08163,Desktop,East,Social Media,Electronics,1,Browse,2025-10-19 21:59:13
SES08164,USR08164,Desktop,North,Social Media,Beauty,1,Browse,2025-10-12 05:55:50
SES08165,USR08165,Mobile,West,Google Ads,Electronics,1,Browse,2025-10-22 15:22:00
SES08166,USR08166,Tablet,East,Email,Home,1,Browse,2025-10-27 16:40:13
SES08167,USR08167,Mobile,East,Google Ads,Beauty,4,Purchase,2025-10-28 20:31:45
SES08168,USR08168,Desktop,West,Google Ads,Sports,4,Purchase,2025-10-10 18:55:04
SES08169,USR08169,Tablet,East,Social Media,Electronics,1,Browse,2025-10-29 14:01:16
SES08170,USR08170,Tablet,South,Organic,Home,2,Add to Cart,2025-10-04 18:17:39
SES08171,USR08171,Desktop,West,Social Media,Sports,4,Purchase,2025-10-14 23:51:14
SES08172,USR08172,Tablet,South,Google Ads,Fashion,3,Checkout,2025-10-14 22:10:55
SES08173,USR08173,Mobile,East,Organic,Fashion,2,Add to Cart,2025-10-29 17:49:06
SES08174,USR08174,Mobile,West,Google Ads,Beauty,2,Add to Cart,2025-10-17 18:06:25
SES08175,USR08175,Tablet,East,Google Ads,Beauty,1,Browse,2025-10-09 02:00:42
SES08176,USR08176,Desktop,East,Organic,Electronics,4,Purchase,2025-10-06 18:53:11
SES08177,USR08177,Mobile,North,Email,Electronics,1,Browse,2025-10-30 14:35:33
SES08178,USR08178,Desktop,West,Email,Beauty,1,Browse,2025-10-26 07:47:14
SES08179,USR08179,Desktop,South,Email,Home,3,Checkout,2025-10-16 04:57:18
SES08180,USR08180,Mobile,North,Google Ads,Fashion,2,Add to Cart,2025-10-13 12:10:12
SES08181,USR08181,Mobile,West,Google Ads,Electronics,2,Add to Cart,2025-10-26 18:59:07
SES08182,USR08182,Tablet,South,Organic,Electronics,1,Browse,2025-10-03 23:04:15
SES08183,USR08183,Tablet,East,Organic,Beauty,1,Browse,2025-10-21 22:54:18
SES08184,USR08184,Desktop,East,Google Ads,Electronics,1,Browse,2025-10-13 19:52:53
SES08185,USR08185,Mobile,East,Google Ads,Home,1,Browse,2025-10-04 04:07:37
SES08186,USR08186,Tablet,North,Social Media,Sports,3,Checkout,2025-10-13 02:12:16
SES08187,USR08187,Tablet,North,Google Ads,Electronics,2,Add to Cart,2025-10-11 23:59:12
SES08188,USR08188,Tablet,West,Email,Electronics,2,Add to Cart,2025-10-16 05:19:01
SES08189,USR08189,Tablet,East,Social Media,Beauty,1,Browse,2025-10-25 07:15:38
SES08190,USR08190,Tablet,South,Social Media,Sports,3,Checkout,2025-10-11 02:06:18
SES08191,USR08191,Mobile,East,Email,Electronics,3,Checkout,2025-10-14 08:22:06
SES08192,USR08192,Mobile,South,Social Media,Home,4,Purchase,2025-10-31 17:46:41
SES08193,USR08193,Mobile,West,Social Media,Home,2,Add to Cart,2025-10-30 12:38:46
SES08194,USR08194,Tablet,West,Email,Home,1,Browse,2025-10-26 11:32:22
SES08195,USR08195,Desktop,North,Social Media,Electronics,3,Checkout,2025-10-02 10:35:43
SES08196,USR08196,Tablet,West,Google Ads,Electronics,1,Browse,2025-10-03 20:15:00
SES08197,USR08197,Desktop,South,Email,Beauty,4,Purchase,2025-10-19 18:37:57
SES08198,USR08198,Desktop,South,Email,Fashion,2,Add to Cart,2025-10-06 13:04:42
SES08199,USR08199,Mobile,North,Google Ads,Beauty,2,Add to Cart,2025-10-18 22:07:56
SES08200,USR08200,Tablet,East,Social Media,Home,4,Purchase,2025-10-03 06:12:00
SES08201,USR08201,Desktop,South,Google Ads,Home,4,Purchase,2025-10-23 21:51:56
SES08202,USR08202,Tablet,East,Email,Fashion,2,Add to Cart,2025-10-08 03:28:44
SES08203,USR08203,Mobile,North,Email,Home,2,Add to Cart,2025-10-30 01:30:37
SES08204,USR08204,Desktop,South,Social Media,Fashion,2,Add to Cart,2025-10-30 12:37:34
SES08205,USR08205,Mobile,South,Email,Electronics,1,Browse,2025-10-07 06:05:09
SES08206,USR08206,Tablet,West,Social Media,Sports,2,Add to Cart,2025-10-24 18:48:10
SES08207,USR08207,Tablet,North,Google Ads,Home,1,Browse,2025-10-15 07:10:57
SES08208,USR08208,Tablet,East,Social Media,Beauty,1,Browse,2025-10-05 12:56:44
SES08209,USR08209,Tablet,West,Social Media,Sports,3,Checkout,2025-10-27 13:11:23
SES08210,USR08210,Desktop,East,Social Media,Electronics,2,Add to Cart,2025-10-30 21:52:23
SES08211,USR08211,Tablet,East,Social Media,Electronics,1,Browse,2025-10-22 03:42:15
SES08212,USR08212,Tablet,East,Email,Home,3,Checkout,2025-10-10 06:49:16
SES08213,USR08213,Desktop,East,Social Media,Electronics,3,Checkout,2025-10-16 12:10:17
SES08214,USR08214,Desktop,North,Organic,Home,2,Add to Cart,2025-10-26 14:30:33
SES08215,USR08215,Desktop,East,Organic,Home,2,Add to Cart,2025-10-15 07:26:30
SES08216,USR08216,Tablet,West,Social Media,Home,1,Browse,2025-10-25 12:36:01
SES08217,USR08217,Mobile,West,Organic,Sports,2,Add to Cart,2025-10-22 01:18:23
SES08218,USR08218,Mobile,South,Google Ads,Beauty,2,Add to Cart,2025-10-22 16:56:04
SES08219,USR08219,Tablet,South,Social Media,Sports,1,Browse,2025-10-05 04:42:45
SES08220,USR08220,Desktop,West,Social Media,Home,1,Browse,2025-10-03 11:03:41
SES08221,USR08221,Desktop,East,Social Media,Home,2,Add to Cart,2025-10-22 19:54:02
